,Area,Mean,Min,Max,Length
226,5.0,255.0,255,255,6.75
227,1.0,255.0,255,255,1.35
228,3.0,255.0,255,255,4.050000000000001
229,128.0,255.0,255,255,124.2
230,1.0,255.0,255,255,1.35
231,9.0,255.0,255,255,10.8
232,1.0,255.0,255,255,1.35
233,1.0,255.0,255,255,1.35
234,1.0,255.0,255,255,1.35
235,2.0,255.0,255,255,2.7
236,2.0,255.0,255,255,2.7
237,1.0,255.0,255,255,1.35
238,4.0,255.0,255,255,5.4
239,6.0,255.0,255,255,8.100000000000001
240,1.0,255.0,255,255,1.35
241,1.0,255.0,255,255,1.35
242,1.0,255.0,255,255,1.35
243,3.0,255.0,255,255,4.050000000000001
244,15.0,255.0,255,255,20.25
245,1.0,255.0,255,255,1.35
246,1.0,255.0,255,255,1.35
247,1.0,255.0,255,255,1.35
248,1.0,255.0,255,255,1.35
249,1.0,255.0,255,255,1.35
250,2.0,255.0,255,255,2.7
251,1.0,255.0,255,255,1.35
252,1.0,255.0,255,255,1.35
253,2.0,255.0,255,255,2.7
254,1.0,255.0,255,255,1.35
255,1.0,255.0,255,255,1.35
256,1.0,255.0,255,255,1.35
257,1.0,255.0,255,255,1.35
258,2.0,255.0,255,255,2.7
259,1.0,255.0,255,255,1.35
260,5.0,255.0,255,255,6.75
261,2.0,255.0,255,255,2.7
262,2.0,255.0,255,255,2.7
263,1.0,255.0,255,255,1.35
264,5.0,255.0,255,255,6.75
265,1.0,255.0,255,255,1.35
266,5.0,255.0,255,255,6.75
267,1.0,255.0,255,255,1.35
268,4.0,255.0,255,255,5.4
269,1.0,255.0,255,255,1.35
270,1.0,255.0,255,255,1.35
271,2.0,255.0,255,255,2.7
272,11.0,255.0,255,255,14.850000000000001
273,1.0,255.0,255,255,1.35
274,1.0,255.0,255,255,1.35
275,1.0,255.0,255,255,1.35
276,1.0,255.0,255,255,1.35
277,3.0,255.0,255,255,4.050000000000001
278,5.0,255.0,255,255,6.75
279,1.0,255.0,255,255,1.35
280,1.0,255.0,255,255,1.35
281,30.0,255.0,255,255,40.5
282,2.0,255.0,255,255,2.7
283,1.0,255.0,255,255,1.35
284,1.0,255.0,255,255,1.35
285,1.0,255.0,255,255,1.35
286,1.0,255.0,255,255,1.35
287,1.0,255.0,255,255,1.35
